time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,-0.26286155180616727,8.649372773077884,24.773447833862548,0.2637921847381861,0.03175892514172851,0.0,-0.6556011794086937,6.026558443610462,4.957228002169049,-0.05542893285501955,-0.04193336078505644,0.0,459.87920985295347,459.4967579575708,461.10444245250073,460.34006130555343
4.259999999999997,-0.3027697892812729,9.014839861844731,25.070828027328183,0.260966402265729,0.029123158715673725,0.0,-0.6744482192079732,6.1551349571455525,4.955485559536622,-0.03419377334738684,-0.04825318055157011,0.0,445.85236571418403,445.3345168426347,447.27121636140623,448.9962738776882
4.319999999999996,-0.34365441097783345,9.386960739656146,25.364511151382956,0.25942989088883106,0.025975844924504443,0.0,-0.6881838247668073,6.248678053331956,4.834595856707471,-0.012398739054420934,-0.06256181517791753,0.0,407.14551513594716,405.8608285759624,404.97497578177206,406.93092149345114
4.379999999999995,-0.3854649676315836,9.766122616272902,25.65658977115983,0.25942549236175694,0.021840734088064195,0.0,-0.7051102734858151,6.3896590113888125,4.900913942283515,0.017252117978627073,-0.08633203520759891,0.0,468.4304415247736,466.5743647385394,465.6475962968121,467.9618806886409
4.439999999999993,-0.4281600814084003,10.153158181581777,25.950603145961036,0.26054831974624193,0.016522020741966514,0.0,-0.7176020506790507,6.511363005721468,4.899402916222107,0.021487448691998843,-0.09372343569985414,0.0,446.2069470024103,445.5964469124377,447.1207253792713,447.46566582227604
4.499999999999992,-0.4715428877699776,10.548023119167297,26.246593553928754,0.261707260270752,0.010665120463014155,0.0,-0.7279267956441964,6.650557713094647,4.966418683984966,0.014574186785193902,-0.10682088869577297,0.0,468.45578869005107,467.4282698834218,469.6162114336249,469.0794848939165
4.559999999999991,-0.5154064069131407,10.950654249170446,26.54451219318312,0.2622715830544955,0.004185305565873598,0.0,-0.7336319691621214,6.770280940433244,4.9640976707653675,-0.0037220941357926467,-0.1104570426854786,0.0,447.0657461309817,446.7591068918995,449.2780156645639,447.7916778119568
4.6199999999999894,-0.5595079381960869,11.361269428891465,26.845427993111816,0.26304548366449065,6.280988119968519,0.0,-0.7357527668614384,6.916502356675465,5.065738370083204,0.03417277657548602,-0.09926142532751754,0.0,480.436209346968,481.2754521682596,478.6712451795627,481.5469813341953
4.679999999999988,-0.6036125697781526,11.78018618559072,27.15077751237738,0.2655330278567547,6.275311996205044,0.0,-0.7338591051537796,7.047266283430482,5.112094851068821,0.05305666852256282,-0.0866211323742373,0.0,464.26970365936444,465.2533913493692,464.5140319101499,465.993673762938
4.739999999999987,-0.6475222401871353,12.20623730742564,27.456261722493142,0.2687004986498467,6.270185506497764,0.0,-0.7293813727292824,7.154495129621288,5.0707027023454,0.05225504906163067,-0.0831822995320238,0.0,437.6077142453924,437.88781920994074,437.876163113133,437.81131792981085
4.799999999999986,-0.6910722020384471,12.638898352808596,27.759858154883002,0.2721075644335027,6.2657395698452305,0.0,-0.7218950741273882,7.267577487764391,5.04903696966664,0.0645749984625419,-0.06030318279425972,0.0,443.37872635835777,445.2504034575209,443.8686653669195,444.8810038275645
4.859999999999984,-0.7341054700500002,13.078309023512583,28.061955013645903,0.2760472855771896,6.262568493096264,0.0,-0.7122705447622764,7.379538009674949,5.020714386656924,0.06775096461189305,-0.041043543510685766,0.0,441.666465931884,443.2505248518588,442.4336779055601,442.6983589858559
4.919999999999983,-0.7764743888860688,13.524939914029904,28.364018154712852,0.28095961996033303,6.25993244001951,0.0,-0.6998040432825277,7.508246131555426,5.047524717914572,0.10092848390907994,-0.05045124631040993,0.0,461.9562352710556,461.2125956267808,458.49667133356184,461.1304890370309
4.979999999999982,-0.8180440150365713,13.979358691582856,28.66769847166948,0.2869442060695828,6.257061841631012,0.0,-0.6855935221951154,7.639261334636967,5.074521641999394,0.09726226424057813,-0.043081645007502084,0.0,461.3433212485937,461.92368012285635,462.49414394702217,462.213367782622
5.0399999999999805,-0.8587731063887294,14.441026017266152,28.97066634432141,0.2925281411443281,6.2541394408966475,0.0,-0.671826890432381,7.7498969701210525,5.024272670264117,0.08297912167092383,-0.06338835148604335,0.0,439.64617087277503,437.95833435958195,438.13954061029506,436.9574853240502
